Order_Items_id,Order_id,Product_id,Product_name,Quantity,Sales,Profit,Order_Date,Region,Category,,,,,,,,,,,
2728,2628,10,Laptop,7,7392,2063.23,11-12-2024,South,Electronics,,,,,,,,,,,
2729,2629,1,Printer,4,2604,271.22,23-06-2024,North,Office,,,,,,,,,,,
2730,2630,6,Smartwatch,6,1746,289.2,23-11-2023,North,Electronics,,,,,,,,,,,
2731,2631,5,Headphones,6,5682,1365.87,23-02-2024,West,Accessories,,,,,,,,,,,
2732,2632,2,Mouse,8,8664,2131.16,24-06-2024,North,Accessories,,,,,,,,,,,
2733,2633,3,Tablet,3,1887,363.42,08-07-2023,West,Electronics,,,,,,,,,,,
2734,2634,8,Smartphone,7,6013,1544.51,29-10-2024,East,Electronics,,,,,,,,,,,
2735,2635,6,Smartwatch,2,1578,463.58,05-01-2024,North,Electronics,,,,,,,,,,,
2736,2636,4,Camera,3,285,38.37,19-08-2022,South,Electronics,,,,,,,,,,,
2737,2637,10,Laptop,6,5448,963.82,27-01-2023,West,Electronics,,,,,,,,,,,
2738,2638,1,Printer,2,1710,468.76,09-08-2024,East,Office,,,,,,,,,,,
2739,2639,9,Keyboard,9,2817,432.67,03-11-2022,West,Accessories,,,,,,,,,,,
2740,2640,8,Smartphone,9,9117,1780.52,09-04-2022,East,Electronics,,,,,,,,,,,
2741,2641,6,Smartwatch,2,274,42.37,09-08-2023,South,Electronics,,,,,,,,,,,
2742,2642,9,Keyboard,6,6408,885.71,25-09-2023,South,Accessories,,,,,,,,,,,
2743,2643,9,Keyboard,5,5755,1441.84,16-05-2022,West,Accessories,,,,,,,,,,,
2744,2644,3,Tablet,3,2262,245.66,10-12-2024,West,Electronics,,,,,,,,,,,
2745,2645,5,Headphones,7,1785,233.77,30-05-2024,East,Accessories,,,,,,,,,,,
2746,2646,1,Printer,8,5128,657.87,06-06-2023,North,Office,,,,,,,,,,,
2747,2647,4,Camera,8,5176,1400.82,04-01-2024,South,Electronics,,,,,,,,,,,
2748,2648,9,Keyboard,5,1510,331.76,16-09-2023,North,Accessories,,,,,,,,,,,
2749,2649,9,Keyboard,1,947,77.21,17-03-2023,North,Accessories,,,,,,,,,,,
2750,2650,8,Smartphone,9,5427,731.33,31-12-2023,North,Electronics,,,,,,,,,,,
2751,2651,6,Smartwatch,4,4560,507.87,09-04-2022,South,Electronics,,,,,,,,,,,
2752,2652,3,Tablet,6,2100,268.4,03-05-2023,South,Electronics,,,,,,,,,,,
2753,2653,10,Laptop,1,1054,288.15,10-05-2024,North,Electronics,,,,,,,,,,,
2754,2654,6,Smartwatch,6,7026,1814.21,18-08-2022,West,Electronics,,,,,,,,,,,
2755,2655,4,Camera,9,513,151.87,14-07-2022,North,Electronics,,,,,,,,,,,
2756,2656,5,Headphones,2,2244,353.83,29-04-2024,South,Accessories,,,,,,,,,,,
2757,2657,8,Smartphone,5,1785,134.95,22-02-2024,North,Electronics,,,,,,,,,,,
2758,2658,9,Keyboard,5,725,77.91,24-06-2023,South,Accessories,,,,,,,,,,,
2759,2659,8,Smartphone,4,2516,689.29,13-11-2024,North,Electronics,,,,,,,,,,,
2760,2660,7,Monitor,8,6256,1152.99,29-05-2023,East,Accessories,,,,,,,,,,,
2761,2661,4,Camera,2,452,74.34,11-06-2023,North,Electronics,,,,,,,,,,,
2762,2662,10,Laptop,7,5285,1338.58,05-03-2022,South,Electronics,,,,,,,,,,,
2763,2663,8,Smartphone,6,4872,786.79,19-03-2023,North,Electronics,,,,,,,,,,,
2764,2664,9,Keyboard,5,2495,164.56,22-08-2023,East,Accessories,,,,,,,,,,,
2765,2665,7,Monitor,1,442,82.73,19-02-2022,West,Accessories,,,,,,,,,,,
2766,2666,1,Printer,9,8595,1312.19,17-09-2024,East,Office,,,,,,,,,,,
2767,2667,9,Keyboard,4,3528,411.5,08-04-2022,East,Accessories,,,,,,,,,,,
2768,2668,10,Laptop,7,7777,746.84,10-06-2024,North,Electronics,,,,,,,,,,,
2769,2669,6,Smartwatch,4,2008,451.68,05-11-2022,South,Electronics,,,,,,,,,,,
2770,2670,2,Mouse,2,596,41.37,03-05-2022,North,Accessories,,,,,,,,,,,
2771,2671,6,Smartwatch,9,4950,1402.67,25-12-2024,East,Electronics,,,,,,,,,,,
2772,2672,9,Keyboard,2,630,86.07,16-06-2024,South,Accessories,,,,,,,,,,,
2773,2673,4,Camera,6,6144,754.18,05-07-2024,North,Electronics,,,,,,,,,,,
2774,2674,7,Monitor,1,140,24.21,03-12-2023,North,Accessories,,,,,,,,,,,
2775,2675,5,Headphones,2,2014,215.06,30-01-2024,East,Accessories,,,,,,,,,,,
2776,2676,2,Mouse,2,384,99.02,06-08-2024,West,Accessories,,,,,,,,,,,
2777,2677,1,Printer,7,3780,351.51,18-01-2022,East,Office,,,,,,,,,,,
2778,2678,7,Monitor,7,5047,915.75,28-02-2023,West,Accessories,,,,,,,,,,,
2779,2679,5,Headphones,3,2658,175.89,27-08-2022,South,Accessories,,,,,,,,,,,
2780,2680,2,Mouse,8,528,53.91,14-10-2023,West,Accessories,,,,,,,,,,,
2781,2681,9,Keyboard,9,6507,1045.14,23-06-2022,East,Accessories,,,,,,,,,,,
2782,2682,4,Camera,7,5887,1035.5,02-06-2023,South,Electronics,,,,,,,,,,,
2783,2683,5,Headphones,8,8224,1679.16,13-08-2023,East,Accessories,,,,,,,,,,,
2784,2684,10,Laptop,3,723,115.25,12-03-2022,South,Electronics,,,,,,,,,,,
2785,2685,2,Mouse,2,2272,504.72,03-06-2023,North,Accessories,,,,,,,,,,,
2786,2686,9,Keyboard,9,8640,1963.34,03-07-2022,East,Accessories,,,,,,,,,,,
2787,2687,4,Camera,8,2984,631.81,14-09-2023,North,Electronics,,,,,,,,,,,
2788,2688,8,Smartphone,2,606,150.95,28-04-2022,East,Electronics,,,,,,,,,,,
2789,2689,7,Monitor,2,170,48.69,08-04-2022,West,Accessories,,,,,,,,,,,
2790,2690,5,Headphones,9,5283,1550.3,21-03-2022,East,Accessories,,,,,,,,,,,
2791,2691,6,Smartwatch,6,1350,356.88,27-02-2023,West,Electronics,,,,,,,,,,,
2792,2692,5,Headphones,4,2500,467.34,28-11-2022,South,Accessories,,,,,,,,,,,
2793,2693,4,Camera,4,4648,689.85,11-02-2022,North,Electronics,,,,,,,,,,,
2794,2694,1,Printer,5,650,93.41,21-05-2023,North,Office,,,,,,,,,,,
2795,2695,7,Monitor,2,1538,97.15,14-09-2022,North,Accessories,,,,,,,,,,,
2796,2696,6,Smartwatch,4,3928,325.32,15-06-2024,East,Electronics,,,,,,,,,,,
2797,2697,5,Headphones,2,2258,175.86,23-03-2022,North,Accessories,,,,,,,,,,,
2798,2698,7,Monitor,9,2988,447.93,09-06-2022,West,Accessories,,,,,,,,,,,
2799,2699,5,Headphones,8,4136,810.82,07-04-2023,South,Accessories,,,,,,,,,,,
2800,2700,2,Mouse,7,3605,387.82,22-10-2023,South,Accessories,,,,,,,,,,,
2801,2701,6,Smartwatch,3,1656,469.28,10-08-2023,West,Electronics,,,,,,,,,,,
2802,2702,1,Printer,8,7072,2113.06,24-12-2022,West,Office,,,,,,,,,,,
2803,2703,9,Keyboard,8,5368,542.52,04-09-2024,South,Accessories,,,,,,,,,,,
2804,2704,10,Laptop,4,1356,374.79,22-01-2024,East,Electronics,,,,,,,,,,,
2805,2705,1,Printer,6,1326,338.66,26-06-2024,South,Office,,,,,,,,,,,
2806,2706,1,Printer,1,730,55.72,26-10-2024,East,Office,,,,,,,,,,,
2807,2707,5,Headphones,4,4664,294.05,10-05-2024,South,Accessories,,,,,,,,,,,
2808,2708,10,Laptop,8,3528,593.11,04-12-2023,North,Electronics,,,,,,,,,,,
2809,2709,2,Mouse,3,1497,190.59,19-03-2023,West,Accessories,,,,,,,,,,,
2810,2710,3,Tablet,3,2628,781.94,21-04-2023,North,Electronics,,,,,,,,,,,
2811,2711,10,Laptop,4,4196,655.29,12-11-2022,West,Electronics,,,,,,,,,,,
2812,2712,7,Monitor,7,1204,317.12,02-08-2022,South,Accessories,,,,,,,,,,,
2813,2713,1,Printer,7,7119,1555.05,23-08-2023,West,Office,,,,,,,,,,,
2814,2714,3,Tablet,8,1848,351.02,12-05-2024,West,Electronics,,,,,,,,,,,
2815,2715,3,Tablet,4,2232,531.12,24-05-2024,South,Electronics,,,,,,,,,,,
2816,2716,2,Mouse,6,5190,898.86,19-12-2024,West,Accessories,,,,,,,,,,,
2817,2717,8,Smartphone,3,1830,403.42,28-01-2022,West,Electronics,,,,,,,,,,,
2818,2718,2,Mouse,1,1033,302.68,29-01-2022,West,Accessories,,,,,,,,,,,
2819,2719,6,Smartwatch,7,2324,611.7,01-11-2022,South,Electronics,,,,,,,,,,,
2820,2720,9,Keyboard,2,1942,235.42,04-06-2023,North,Accessories,,,,,,,,,,,
2821,2721,1,Printer,7,5740,1615.9,27-03-2022,South,Office,,,,,,,,,,,
2822,2722,6,Smartwatch,9,6435,1096.88,22-10-2022,South,Electronics,,,,,,,,,,,
2823,2723,2,Mouse,2,1168,172.18,29-03-2022,North,Accessories,,,,,,,,,,,
2824,2724,3,Tablet,9,7362,441.36,26-08-2022,South,Electronics,,,,,,,,,,,
2825,2725,6,Smartwatch,2,862,105.97,17-10-2023,West,Electronics,,,,,,,,,,,
2826,2726,2,Mouse,1,956,167.16,25-10-2023,West,Accessories,,,,,,,,,,,
2827,2727,8,Smartphone,7,4438,770.3,07-06-2022,West,Electronics,,,,,,,,,,,
2828,2728,9,Keyboard,9,972,100,10-10-2023,East,Accessories,,,,,,,,,,,
2829,2729,9,Keyboard,2,1816,129.24,02-09-2022,West,Accessories,,,,,,,,,,,
2830,2730,7,Monitor,4,596,105.89,25-04-2023,East,Accessories,,,,,,,,,,,
2831,2731,2,Mouse,9,1233,346.9,24-03-2024,East,Accessories,,,,,,,,,,,
2832,2732,5,Headphones,1,1055,88.61,09-01-2023,West,Accessories,,,,,,,,,,,
2833,2733,3,Tablet,2,952,112.39,13-11-2022,East,Electronics,,,,,,,,,,,
2834,2734,2,Mouse,1,312,40.47,04-03-2023,West,Accessories,,,,,,,,,,,
2835,2735,3,Tablet,2,294,35.05,12-02-2022,South,Electronics,,,,,,,,,,,
2836,2736,6,Smartwatch,2,474,120.91,28-03-2022,North,Electronics,,,,,,,,,,,
2837,2737,4,Camera,2,788,195.15,02-06-2023,East,Electronics,,,,,,,,,,,
2838,2738,2,Mouse,8,2760,156.53,15-05-2022,North,Accessories,,,,,,,,,,,
2839,2739,10,Laptop,4,908,219.79,14-10-2023,North,Electronics,,,,,,,,,,,
2840,2740,8,Smartphone,1,593,133.01,17-10-2022,East,Electronics,,,,,,,,,,,
2841,2741,5,Headphones,6,1698,193.42,16-07-2023,South,Accessories,,,,,,,,,,,
2842,2742,1,Printer,1,546,124.1,23-09-2024,East,Office,,,,,,,,,,,
2843,2743,10,Laptop,5,4380,275.84,11-08-2022,West,Electronics,,,,,,,,,,,
2844,2744,4,Camera,4,2472,594.62,11-06-2023,West,Electronics,,,,,,,,,,,
2845,2745,8,Smartphone,4,1996,396.63,01-04-2024,East,Electronics,,,,,,,,,,,
2846,2746,4,Camera,5,2525,699.74,25-12-2024,West,Electronics,,,,,,,,,,,
2847,2747,5,Headphones,9,4041,517.23,05-07-2022,West,Accessories,,,,,,,,,,,
2848,2748,9,Keyboard,3,858,246.86,16-07-2024,South,Accessories,,,,,,,,,,,
2849,2749,9,Keyboard,9,4221,1238.6,14-12-2022,North,Accessories,,,,,,,,,,,
2850,2750,3,Tablet,2,858,73.49,16-02-2023,East,Electronics,,,,,,,,,,,
2851,2751,9,Keyboard,1,776,172.19,05-12-2024,North,Accessories,,,,,,,,,,,
2852,2752,10,Laptop,7,3654,871.81,23-08-2023,North,Electronics,,,,,,,,,,,
2853,2753,5,Headphones,3,384,45.99,14-02-2024,East,Accessories,,,,,,,,,,,
2854,2754,1,Printer,5,535,43.47,16-09-2023,West,Office,,,,,,,,,,,
2855,2755,5,Headphones,9,7992,1979.53,26-11-2022,North,Accessories,,,,,,,,,,,
2856,2756,2,Mouse,7,3892,350.57,04-07-2024,North,Accessories,,,,,,,,,,,
2857,2757,3,Tablet,3,2637,468.6,26-02-2024,East,Electronics,,,,,,,,,,,
2858,2758,2,Mouse,8,8664,2349.68,12-02-2024,South,Accessories,,,,,,,,,,,
2859,2759,6,Smartwatch,6,918,116.87,03-10-2023,South,Electronics,,,,,,,,,,,
2860,2760,7,Monitor,5,5625,1006.95,17-01-2024,West,Accessories,,,,,,,,,,,
2861,2761,3,Tablet,6,6030,511.7,02-06-2023,West,Electronics,,,,,,,,,,,
2862,2762,1,Printer,8,432,98.44,22-04-2022,West,Office,,,,,,,,,,,
2863,2763,10,Laptop,6,1884,190.58,21-02-2024,South,Electronics,,,,,,,,,,,
2864,2764,10,Laptop,9,9225,2526.27,21-02-2023,East,Electronics,,,,,,,,,,,
2865,2765,1,Printer,2,954,71,04-08-2022,North,Office,,,,,,,,,,,
2866,2766,6,Smartwatch,8,7072,1983.42,07-02-2023,West,Electronics,,,,,,,,,,,
2867,2767,8,Smartphone,3,342,89.67,07-08-2024,North,Electronics,,,,,,,,,,,
2868,2768,1,Printer,4,2440,410.86,05-02-2023,South,Office,,,,,,,,,,,
2869,2769,2,Mouse,5,510,82.47,22-01-2024,South,Accessories,,,,,,,,,,,
2870,2770,8,Smartphone,1,192,16.47,12-10-2023,South,Electronics,,,,,,,,,,,
2871,2771,2,Mouse,5,3600,712.3,26-09-2023,East,Accessories,,,,,,,,,,,
2872,2772,4,Camera,7,2597,766.32,01-06-2024,West,Electronics,,,,,,,,,,,
2873,2773,4,Camera,4,772,215.62,12-08-2023,East,Electronics,,,,,,,,,,,
2874,2774,2,Mouse,2,646,180.5,06-08-2023,West,Accessories,,,,,,,,,,,
2875,2775,8,Smartphone,7,2947,809.46,29-03-2024,East,Electronics,,,,,,,,,,,
2876,2776,10,Laptop,5,880,255.9,21-02-2023,South,Electronics,,,,,,,,,,,
2877,2777,4,Camera,3,1038,219.69,11-02-2022,West,Electronics,,,,,,,,,,,
2878,2778,1,Printer,1,714,209.69,05-08-2024,West,Office,,,,,,,,,,,
2879,2779,10,Laptop,4,1792,506.56,04-08-2023,South,Electronics,,,,,,,,,,,
2880,2780,5,Headphones,6,5874,1386.51,21-08-2022,East,Accessories,,,,,,,,,,,
2881,2781,6,Smartwatch,6,2496,332.08,13-08-2023,East,Electronics,,,,,,,,,,,
2882,2782,6,Smartwatch,3,795,60.34,13-12-2023,West,Electronics,,,,,,,,,,,
2883,2783,8,Smartphone,7,7238,1597.03,26-01-2023,East,Electronics,,,,,,,,,,,
2884,2784,3,Tablet,1,430,83.33,27-08-2023,South,Electronics,,,,,,,,,,,
2885,2785,5,Headphones,4,1728,239.64,10-01-2022,West,Accessories,,,,,,,,,,,
2886,2786,7,Monitor,3,1833,314.79,07-04-2022,South,Accessories,,,,,,,,,,,
2887,2787,7,Monitor,7,7280,1682.79,23-10-2023,North,Accessories,,,,,,,,,,,
2888,2788,6,Smartwatch,1,814,197.91,01-03-2024,South,Electronics,,,,,,,,,,,
2889,2789,1,Printer,8,4696,410.03,06-03-2023,South,Office,,,,,,,,,,,
2890,2790,2,Mouse,5,1190,235.64,27-07-2023,South,Accessories,,,,,,,,,,,
2891,2791,1,Printer,1,591,39.06,16-01-2024,East,Office,,,,,,,,,,,
2892,2792,2,Mouse,9,8100,2203.56,29-11-2023,North,Accessories,,,,,,,,,,,
2893,2793,10,Laptop,6,1500,183.31,06-04-2024,South,Electronics,,,,,,,,,,,
2894,2794,6,Smartwatch,2,300,48.69,26-07-2024,North,Electronics,,,,,,,,,,,
2895,2795,6,Smartwatch,9,1098,106.97,31-05-2023,North,Electronics,,,,,,,,,,,
2896,2796,7,Monitor,4,2336,509.49,28-05-2024,West,Accessories,,,,,,,,,,,
2897,2797,4,Camera,5,410,40.96,05-10-2022,North,Electronics,,,,,,,,,,,
2898,2798,2,Mouse,9,594,51.49,09-10-2023,South,Accessories,,,,,,,,,,,
2899,2799,6,Smartwatch,2,218,38.93,20-09-2023,East,Electronics,,,,,,,,,,,
2900,2800,3,Tablet,2,1298,123.9,25-03-2023,South,Electronics,,,,,,,,,,,
2901,2801,3,Tablet,5,895,180.64,28-03-2024,North,Electronics,,,,,,,,,,,
2902,2802,9,Keyboard,4,2828,539.43,31-07-2023,West,Accessories,,,,,,,,,,,
2903,2803,3,Tablet,3,813,188.94,15-11-2023,West,Electronics,,,,,,,,,,,
2904,2804,7,Monitor,4,1800,170.19,19-06-2024,West,Accessories,,,,,,,,,,,
2905,2805,3,Tablet,1,99,12.79,24-07-2024,West,Electronics,,,,,,,,,,,
2906,2806,5,Headphones,8,7576,1703.42,15-09-2022,West,Accessories,,,,,,,,,,,
2907,2807,6,Smartwatch,3,1317,71.02,24-01-2024,East,Electronics,,,,,,,,,,,
2908,2808,6,Smartwatch,3,957,120.27,21-03-2024,West,Electronics,,,,,,,,,,,
2909,2809,2,Mouse,4,1316,244.13,17-01-2022,South,Accessories,,,,,,,,,,,
2910,2810,5,Headphones,6,5346,351.93,20-12-2024,South,Accessories,,,,,,,,,,,
2911,2811,8,Smartphone,1,464,66.26,07-03-2023,East,Electronics,,,,,,,,,,,
2912,2812,9,Keyboard,7,3752,835.34,28-09-2022,North,Accessories,,,,,,,,,,,
2913,2813,9,Keyboard,6,1962,301.57,01-07-2024,West,Accessories,,,,,,,,,,,
2914,2814,8,Smartphone,6,2310,202.98,27-11-2024,South,Electronics,,,,,,,,,,,
2915,2815,3,Tablet,4,3028,685.23,01-03-2023,East,Electronics,,,,,,,,,,,
2916,2816,7,Monitor,3,2994,877.92,22-07-2023,North,Accessories,,,,,,,,,,,
2917,2817,3,Tablet,3,3393,313.45,18-06-2024,South,Electronics,,,,,,,,,,,
2918,2818,4,Camera,3,1209,320.61,08-11-2024,North,Electronics,,,,,,,,,,,
2919,2819,9,Keyboard,8,5784,1276.57,18-11-2022,East,Accessories,,,,,,,,,,,
2920,2820,10,Laptop,9,3078,285.05,10-03-2022,West,Electronics,,,,,,,,,,,
2921,2821,1,Printer,4,2464,602.3,18-01-2024,South,Office,,,,,,,,,,,
2922,2822,4,Camera,5,2445,146.6,14-12-2024,West,Electronics,,,,,,,,,,,
2923,2823,9,Keyboard,8,5312,841.13,24-02-2023,North,Accessories,,,,,,,,,,,
2924,2824,9,Keyboard,1,657,101.85,31-03-2022,South,Accessories,,,,,,,,,,,
2925,2825,9,Keyboard,3,2580,173.89,17-05-2024,South,Accessories,,,,,,,,,,,
2926,2826,10,Laptop,8,4624,893.74,05-10-2022,East,Electronics,,,,,,,,,,,
2927,2827,6,Smartwatch,2,1258,146.7,22-11-2023,North,Electronics,,,,,,,,,,,
2928,2828,4,Camera,7,6468,398.23,28-07-2024,East,Electronics,,,,,,,,,,,
2929,2829,7,Monitor,3,1359,152.85,24-05-2023,West,Accessories,,,,,,,,,,,
2930,2830,10,Laptop,1,104,18.67,28-11-2024,North,Electronics,,,,,,,,,,,
2931,2831,5,Headphones,3,1785,93.17,01-03-2023,South,Accessories,,,,,,,,,,,
2932,2832,7,Monitor,8,7728,1748.26,04-06-2022,North,Accessories,,,,,,,,,,,
2933,2833,8,Smartphone,6,4188,1231.16,27-05-2023,West,Electronics,,,,,,,,,,,
2934,2834,6,Smartwatch,8,3520,359.84,25-06-2022,South,Electronics,,,,,,,,,,,
2935,2835,4,Camera,3,2280,365.17,12-08-2023,East,Electronics,,,,,,,,,,,
2936,2836,1,Printer,9,2484,655.54,09-07-2024,North,Office,,,,,,,,,,,
2937,2837,3,Tablet,3,1248,348.19,17-04-2024,West,Electronics,,,,,,,,,,,
2938,2838,6,Smartwatch,2,850,59.92,12-12-2023,West,Electronics,,,,,,,,,,,
2939,2839,1,Printer,4,1412,150.13,07-01-2022,East,Office,,,,,,,,,,,
2940,2840,5,Headphones,1,465,26.5,30-05-2022,North,Accessories,,,,,,,,,,,
2941,2841,1,Printer,1,293,29.58,28-05-2024,West,Office,,,,,,,,,,,
2942,2842,3,Tablet,9,9234,2523.67,01-01-2022,North,Electronics,,,,,,,,,,,
2943,2843,3,Tablet,2,1298,239.45,01-12-2022,North,Electronics,,,,,,,,,,,
2944,2844,1,Printer,9,9477,2443.62,07-08-2024,East,Office,,,,,,,,,,,
2945,2845,1,Printer,7,6713,457.99,29-05-2024,South,Office,,,,,,,,,,,
2946,2846,10,Laptop,5,5700,999.26,25-04-2022,South,Electronics,,,,,,,,,,,
2947,2847,4,Camera,6,4146,700.46,29-07-2024,West,Electronics,,,,,,,,,,,
2948,2848,3,Tablet,8,6968,704.55,11-10-2023,North,Electronics,,,,,,,,,,,
2949,2849,4,Camera,2,1054,243.5,09-09-2024,East,Electronics,,,,,,,,,,,
2950,2850,9,Keyboard,3,1983,453.09,15-03-2022,West,Accessories,,,,,,,,,,,
2951,2851,9,Keyboard,5,875,70.72,26-10-2023,South,Accessories,,,,,,,,,,,
2952,2852,1,Printer,2,268,63.01,25-09-2023,North,Office,,,,,,,,,,,
2953,2853,5,Headphones,6,5370,1045.1,17-07-2024,West,Accessories,,,,,,,,,,,
2954,2854,7,Monitor,8,3624,1071.43,10-01-2024,West,Accessories,,,,,,,,,,,
2955,2855,6,Smartwatch,4,1932,301.16,22-09-2024,West,Electronics,,,,,,,,,,,
2956,2856,8,Smartphone,7,6020,384.74,05-09-2022,North,Electronics,,,,,,,,,,,
2957,2857,5,Headphones,5,1775,234.67,02-05-2024,East,Accessories,,,,,,,,,,,
2958,2858,6,Smartwatch,3,1488,382.09,09-03-2023,West,Electronics,,,,,,,,,,,
2959,2859,9,Keyboard,6,6720,1113.56,21-09-2024,East,Accessories,,,,,,,,,,,
2960,2860,2,Mouse,7,5047,1356.23,06-04-2022,East,Accessories,,,,,,,,,,,
2961,2861,3,Tablet,5,3735,957.13,07-03-2022,East,Electronics,,,,,,,,,,,
2962,2862,9,Keyboard,5,1250,120.74,26-02-2024,East,Accessories,,,,,,,,,,,
2963,2863,3,Tablet,7,2751,548.05,11-01-2022,North,Electronics,,,,,,,,,,,
2964,2864,10,Laptop,9,468,58.98,14-07-2023,East,Electronics,,,,,,,,,,,
2965,2865,1,Printer,4,632,114.82,06-07-2023,North,Office,,,,,,,,,,,
2966,2866,9,Keyboard,7,798,219.2,15-09-2022,South,Accessories,,,,,,,,,,,
2967,2867,6,Smartwatch,5,1295,104.26,28-01-2022,South,Electronics,,,,,,,,,,,
2968,2868,4,Camera,4,3360,540.38,10-12-2024,West,Electronics,,,,,,,,,,,
2969,2869,4,Camera,5,995,206.95,11-06-2023,North,Electronics,,,,,,,,,,,
2970,2870,6,Smartwatch,5,550,28.72,20-12-2024,East,Electronics,,,,,,,,,,,
2971,2871,7,Monitor,8,5384,724.8,27-02-2023,West,Accessories,,,,,,,,,,,
2972,2872,1,Printer,3,3534,489.06,19-11-2023,East,Office,,,,,,,,,,,
2973,2873,8,Smartphone,9,6813,890.05,20-02-2024,West,Electronics,,,,,,,,,,,
2974,2874,6,Smartwatch,6,5508,1632.37,27-11-2023,East,Electronics,,,,,,,,,,,
2975,2875,5,Headphones,1,966,202.53,27-01-2022,East,Accessories,,,,,,,,,,,
2976,2876,2,Mouse,4,460,92.24,04-07-2024,South,Accessories,,,,,,,,,,,
2977,2877,8,Smartphone,6,7026,459.4,26-06-2023,North,Electronics,,,,,,,,,,,
2978,2878,8,Smartphone,5,910,116.47,24-05-2024,South,Electronics,,,,,,,,,,,
2979,2879,7,Monitor,9,5796,1729.18,22-08-2022,West,Accessories,,,,,,,,,,,
2980,2880,7,Monitor,3,1050,292.64,28-09-2022,North,Accessories,,,,,,,,,,,
2981,2881,2,Mouse,1,1043,151.13,28-05-2024,West,Accessories,,,,,,,,,,,
2982,2882,1,Printer,3,3330,503.85,08-10-2022,South,Office,,,,,,,,,,,
2983,2883,2,Mouse,8,1896,448.53,19-01-2022,East,Accessories,,,,,,,,,,,
2984,2884,4,Camera,5,5170,1248.66,29-04-2023,West,Electronics,,,,,,,,,,,
2985,2885,1,Printer,2,466,25.04,24-04-2023,North,Office,,,,,,,,,,,
2986,2886,2,Mouse,8,6032,1636.61,15-06-2023,North,Accessories,,,,,,,,,,,
2987,2887,4,Camera,1,1084,103.06,22-03-2023,South,Electronics,,,,,,,,,,,
2988,2888,9,Keyboard,2,490,45.34,20-09-2023,North,Accessories,,,,,,,,,,,
2989,2889,7,Monitor,6,558,57.01,30-06-2022,North,Accessories,,,,,,,,,,,
2990,2890,7,Monitor,4,4024,787.06,18-02-2024,East,Accessories,,,,,,,,,,,
2991,2891,2,Mouse,4,1560,461.15,02-02-2023,East,Accessories,,,,,,,,,,,
2992,2892,10,Laptop,1,126,26.62,08-03-2024,North,Electronics,,,,,,,,,,,
2993,2893,2,Mouse,7,4921,827.87,08-10-2023,South,Accessories,,,,,,,,,,,
2994,2894,5,Headphones,5,2665,532.76,10-10-2023,West,Accessories,,,,,,,,,,,
2995,2895,5,Headphones,4,200,58.42,05-04-2023,South,Accessories,,,,,,,,,,,
2996,2896,6,Smartwatch,2,186,32.48,01-08-2024,East,Electronics,,,,,,,,,,,
2997,2897,7,Monitor,8,5456,898.06,12-10-2024,South,Accessories,,,,,,,,,,,
2998,2898,6,Smartwatch,9,3321,540.67,29-07-2022,West,Electronics,,,,,,,,,,,
2999,2899,5,Headphones,7,3766,914.49,13-02-2024,North,Accessories,,,,,,,,,,,
3000,2900,9,Keyboard,6,3150,498.63,07-05-2022,West,Accessories,,,,,,,,,,,
3001,2901,10,Laptop,2,646,110.13,19-05-2022,East,Electronics,,,,,,,,,,,
3002,2902,8,Smartphone,5,2665,369.73,12-08-2022,South,Electronics,,,,,,,,,,,
3003,2903,6,Smartwatch,9,1467,384.22,13-10-2023,North,Electronics,,,,,,,,,,,
3004,2904,3,Tablet,7,4620,990.79,05-07-2024,North,Electronics,,,,,,,,,,,
3005,2905,3,Tablet,8,1184,148.69,17-03-2023,West,Electronics,,,,,,,,,,,
3006,2906,4,Camera,1,113,20.07,01-11-2023,East,Electronics,,,,,,,,,,,
3007,2907,1,Printer,8,3336,492.76,02-10-2024,East,Office,,,,,,,,,,,
3008,2908,8,Smartphone,4,4224,477.33,09-04-2023,South,Electronics,,,,,,,,,,,
3009,2909,5,Headphones,3,1098,144.24,09-07-2022,North,Accessories,,,,,,,,,,,
3010,2910,4,Camera,8,4400,351.82,10-03-2024,South,Electronics,,,,,,,,,,,
3011,2911,1,Printer,8,5616,723.42,08-05-2022,North,Office,,,,,,,,,,,
3012,2912,1,Printer,7,4676,520.38,02-03-2024,North,Office,,,,,,,,,,,
3013,2913,6,Smartwatch,2,2370,641.23,19-07-2022,North,Electronics,,,,,,,,,,,
3014,2914,2,Mouse,7,4487,688.76,24-01-2023,West,Accessories,,,,,,,,,,,
3015,2915,4,Camera,6,6384,1754.15,01-10-2024,North,Electronics,,,,,,,,,,,
3016,2916,9,Keyboard,8,2960,878.11,30-03-2023,South,Accessories,,,,,,,,,,,
3017,2917,6,Smartwatch,1,897,250.78,24-03-2022,East,Electronics,,,,,,,,,,,
3018,2918,8,Smartphone,2,1178,120.51,25-03-2023,East,Electronics,,,,,,,,,,,
3019,2919,6,Smartwatch,2,1026,64.51,20-01-2023,East,Electronics,,,,,,,,,,,
3020,2920,1,Printer,1,1148,89.04,22-05-2022,South,Office,,,,,,,,,,,
3021,2921,1,Printer,7,3185,765.41,15-02-2023,West,Office,,,,,,,,,,,
3022,2922,8,Smartphone,7,5180,463.35,03-03-2022,East,Electronics,,,,,,,,,,,
3023,2923,5,Headphones,5,2025,295.13,02-11-2022,South,Accessories,,,,,,,,,,,
3024,2924,3,Tablet,9,1359,187.72,24-12-2024,North,Electronics,,,,,,,,,,,
